Row ID,Order ID,OrderDate,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Product,Product Name,Revenue,ProfitMargin,Forecast
1649,CA-2016-120341,26/09/2016,29/09/2016,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,12.1104,136.9714202482158
1650,CA-2016-120341,26/09/2016,29/09/2016,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,45.894,4.5894,51.537214207403785
1651,CA-2015-135699,29/08/2015,29/08/2015,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110.0,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,10.992,115.303622393001
1652,CA-2015-135699,29/08/2015,29/08/2015,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110.0,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,13.36,1.336,14.406677431897254
1653,US-2018-132444,18/11/2018,21/11/2018,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105.0,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,169.68,16.968,182.22654349487192
1654,US-2018-132444,18/11/2018,21/11/2018,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105.0,West,TEC-AC-10003832,Technology,Accessories,ImationÂ 16GB Mini TravelDrive USB 2.0Â Flash Drive,132.52,13.252000000000002,143.73318043899386
1655,US-2018-132444,18/11/2018,21/11/2018,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105.0,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.96,0.296,3.121736478346306
1656,US-2018-132444,18/11/2018,21/11/2018,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",8.448,0.8448000000000001,9.698856165786308
1657,US-2018-132444,18/11/2018,21/11/2018,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105.0,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,9.594,106.101796567134
1658,CA-2015-127159,12/05/2015,15/05/2015,First Class,HL-15040,Hunter Lopez,Consumer,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",34.79,3.479,37.524760984457195
1659,CA-2018-161809,20/01/2018,26/01/2018,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Los Angeles,California,90045.0,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,160.776,16.0776,175.03168104280488
1660,CA-2018-127285,30/10/2018,06/11/2018,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,98115.0,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.752,8.8752,97.11175318623738
1661,CA-2018-127285,30/10/2018,06/11/2018,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,98115.0,West,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,13.904,1.3904,15.448252997215064
1662,CA-2018-144526,30/04/2018,06/05/2018,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,67.75800000000001,746.5066473280453
1663,CA-2018-144526,30/04/2018,06/05/2018,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,13.896,1.3896000000000002,15.926665794576634
1664,CA-2017-128531,24/11/2017,26/11/2017,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,41.92,4.192,46.09799801237538
1665,CA-2017-128531,24/11/2017,26/11/2017,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217.0,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,297.576,29.757600000000004,343.4435854760969
1666,CA-2017-128531,24/11/2017,26/11/2017,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.344,0.43440000000000006,4.946324901808917
1667,CA-2017-128531,24/11/2017,26/11/2017,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217.0,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,94.992,9.4992,101.44539138578153
1668,CA-2017-128531,24/11/2017,26/11/2017,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.352,7.435200000000001,85.3089176939125
1669,CA-2017-128531,24/11/2017,26/11/2017,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,1.404,14.85151626489433
1670,US-2016-157154,10/01/2016,15/01/2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,New York City,New York,10011.0,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1018.104,101.81040000000002,1155.4660499815088
1671,CA-2018-159457,19/10/2018,26/10/2018,Standard Class,RD-19480,Rick Duston,Consumer,United States,Houston,Texas,77095.0,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,16.68,1.6680000000000001,18.12896761887083
1672,CA-2017-107615,22/03/2017,25/03/2017,First Class,RB-19645,Robert Barroso,Corporate,United States,North Las Vegas,Nevada,89031.0,West,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58,5.8580000000000005,66.87359092608393
1673,CA-2018-111647,03/07/2018,07/07/2018,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Plano,Texas,75023.0,Central,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.968,16.7968,191.5651920736365
1674,CA-2016-150560,11/12/2016,12/12/2016,First Class,SW-20455,Shaun Weien,Consumer,United States,Suffolk,Virginia,23434.0,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,19.662000000000003,222.89861573882396
1675,CA-2016-143077,17/09/2016,21/09/2016,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Houston,Texas,77041.0,Central,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,21.936,2.1936,24.82943184159149
1676,CA-2016-143077,17/09/2016,21/09/2016,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Houston,Texas,77041.0,Central,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,6.588,0.6588,7.105254878521568
1677,CA-2017-122728,18/05/2017,24/05/2017,Standard Class,EB-13930,Eric Barreto,Consumer,United States,San Francisco,California,94110.0,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,10.428,109.9008089120243
1678,CA-2017-122728,18/05/2017,24/05/2017,Standard Class,EB-13930,Eric Barreto,Consumer,United States,San Francisco,California,94110.0,West,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),17.94,1.7940000000000003,19.542541084775173
1679,CA-2015-122882,07/09/2015,13/09/2015,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,6.478400000000001,68.93585733967747
1680,CA-2015-122882,07/09/2015,13/09/2015,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,32.382,3.2382,36.31461967769235
1681,CA-2015-122882,07/09/2015,13/09/2015,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,42.368,4.236800000000001,45.887550853534826
1682,CA-2015-122882,07/09/2015,13/09/2015,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,39.95400000000001,460.39678296167284
1683,US-2017-101497,29/09/2017,01/10/2017,Second Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008.0,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,18.97,1.897,21.161166433796506
1684,CA-2017-147585,07/11/2017,12/11/2017,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,San Francisco,California,94110.0,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,1.4820000000000002,16.82770781483674
1685,CA-2018-149489,24/04/2018,27/04/2018,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",99.28,9.928,105.19487544607918
1686,CA-2018-149489,24/04/2018,27/04/2018,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188,0.1188,1.3541080525433864
1687,CA-2018-149489,24/04/2018,27/04/2018,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7.518,0.7518,8.619411741410767
1688,CA-2018-143798,10/12/2018,12/12/2018,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,10.368,1.0368000000000002,11.390044377174622
1689,CA-2018-143798,10/12/2018,12/12/2018,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,31.088,345.6015104616826
1690,CA-2015-142839,16/08/2015,20/08/2015,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.092,85.3092,963.2509834939133
1691,CA-2018-129833,09/12/2018,15/12/2018,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,46203.0,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",33.45,3.3450000000000006,35.5985687290047
1692,CA-2018-129833,09/12/2018,15/12/2018,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,46203.0,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,10.4,1.04,11.442935591474178
1693,US-2017-154361,14/03/2017,19/03/2017,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Columbus,Ohio,43229.0,East,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,21.88,2.188,23.824102175242405
1694,US-2017-158708,26/06/2017,29/06/2017,Second Class,AB-10255,Alejandro Ballentine,Home Office,United States,Plano,Texas,75023.0,Central,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,1.3616000000000001,14.447953110500931
1695,CA-2016-156335,25/09/2016,28/09/2016,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002.0,East,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,6.396000000000001,69.4240251814743
1696,CA-2016-156335,25/09/2016,28/09/2016,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002.0,East,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,14.46,1.4460000000000002,15.219134875308567
1697,CA-2016-156335,25/09/2016,28/09/2016,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002.0,East,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,104.98,10.498000000000001,110.00217073907129
1698,CA-2016-148376,27/12/2016,31/12/2016,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,90008.0,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,10.696,113.36351249167998
1699,CA-2016-148376,27/12/2016,31/12/2016,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,90008.0,West,OFF-LA-10002381,Office Supplies,Labels,Avery 497,21.56,2.156,24.814323798644885
1700,CA-2015-135657,03/06/2015,07/06/2015,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Seattle,Washington,98115.0,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,515.88,51.588,570.2786426675274
1701,CA-2016-114069,13/07/2016,15/07/2016,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,11.808,1.1808,13.593847088678695
1702,CA-2016-114069,13/07/2016,15/07/2016,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035.0,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,1931.04,193.104,2109.8055773267683
1703,CA-2016-114069,13/07/2016,15/07/2016,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,9.96,0.9960000000000001,10.749825755408212
1704,CA-2015-139857,02/02/2015,06/02/2015,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,San Diego,California,92037.0,West,OFF-FA-10001843,Office Supplies,Fasteners,Staples,12.35,1.235,13.593343720668472
1705,CA-2017-106306,08/03/2017,08/03/2017,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Glendale,Arizona,85301.0,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.702,0.9702000000000001,10.607645664342815
1706,CA-2016-100545,22/11/2016,26/11/2016,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,11.61,1.161,12.267394368270674
1707,CA-2018-123491,30/10/2018,05/11/2018,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122.0,West,OFF-LA-10003077,Office Supplies,Labels,Avery 500,43.86,4.386,48.92543063785437
1708,CA-2018-123491,30/10/2018,05/11/2018,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122.0,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,14.847999999999999,158.69010842729278
1709,CA-2018-123491,30/10/2018,05/11/2018,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",7.42,0.742,8.25960768878761
1710,CA-2018-123491,30/10/2018,05/11/2018,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122.0,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",71.992,7.199200000000001,80.38066047483208
1711,CA-2018-123491,30/10/2018,05/11/2018,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,1.99,21.12828240349861
1712,CA-2018-123491,30/10/2018,05/11/2018,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122.0,West,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1702.12,170.212,1790.2020870027372
1713,CA-2016-145401,30/01/2016,04/02/2016,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Houston,Texas,77070.0,Central,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.304,1.4304000000000001,16.17616150998353
1714,US-2018-124968,08/09/2018,13/09/2018,Second Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.625,76.5625,838.8019419393225
1715,CA-2018-104003,07/10/2018,13/10/2018,Standard Class,DC-13285,Debra Catini,Consumer,United States,San Francisco,California,94110.0,West,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.666,30.7666,323.47942245387867
1716,CA-2017-154788,30/04/2017,04/05/2017,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,0.7712,8.903004994181458
1717,CA-2017-169943,19/05/2017,24/05/2017,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011.0,East,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,242.9,24.290000000000003,255.37433880926196
1718,CA-2017-169943,19/05/2017,24/05/2017,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011.0,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,454.9,45.49,510.1493678168532
1719,CA-2017-169943,19/05/2017,24/05/2017,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011.0,East,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,35.92,3.5920000000000005,41.423112169500804
1720,CA-2017-169943,19/05/2017,24/05/2017,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011.0,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",39.76,3.976,42.595278103798776
1721,CA-2017-169943,19/05/2017,24/05/2017,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,47.744,4.7744,50.63955092444617
1722,US-2016-123218,20/12/2016,25/12/2016,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623.0,Central,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,159.984,15.998400000000002,169.31944129634135
1723,US-2016-123218,20/12/2016,25/12/2016,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623.0,Central,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,255.968,25.5968,276.025720626984
